cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0026,DHK,Dhenkanal,2019,0,none,POS,288,good,85.3855100914663,21.14140932606202
DHK_0026,DHK,Dhenkanal,2019,0,none,EOS,,good,85.3855100914663,21.14140932606202
DHK_0027,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.32456527410065,20.560001486231187
DHK_0027,DHK,Dhenkanal,2019,0,none,POS,288,good,85.32456527410065,20.560001486231187
DHK_0027,DHK,Dhenkanal,2019,0,none,EOS,,good,85.32456527410065,20.560001486231187
DHK_0028,DHK,Dhenkanal,2019,0,none,SOS,166,good,85.68770672107303,20.604691844877998
DHK_0028,DHK,Dhenkanal,2019,0,none,POS,258,good,85.68770672107303,20.604691844877998
DHK_0028,DHK,Dhenkanal,2019,0,none,EOS,,good,85.68770672107303,20.604691844877998
DHK_0029,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.95784256363771,20.811621858692327
DHK_0029,DHK,Dhenkanal,2019,0,none,POS,258,good,85.95784256363771,20.811621858692327
DHK_0029,DHK,Dhenkanal,2019,0,none,EOS,,good,85.95784256363771,20.811621858692327
DHK_0030,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.97425627445308,20.799975628319807
DHK_0030,DHK,Dhenkanal,2019,0,none,POS,288,good,85.97425627445308,20.799975628319807
DHK_0030,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.97425627445308,20.799975628319807
DHK_0031,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.55971446472834,21.04903356956948
DHK_0031,DHK,Dhenkanal,2019,0,none,POS,288,good,85.55971446472834,21.04903356956948
DHK_0031,DHK,Dhenkanal,2019,0,none,EOS,,good,85.55971446472834,21.04903356956948
DHK_0032,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.1852680191616,21.060801353779993
DHK_0032,DHK,Dhenkanal,2019,0,none,POS,288,good,85.1852680191616,21.060801353779993
DHK_0032,DHK,Dhenkanal,2019,0,none,EOS,,good,85.1852680191616,21.060801353779993
DHK_0033,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.85330028642454,20.91304379155574
DHK_0033,DHK,Dhenkanal,2019,0,none,POS,288,good,85.85330028642454,20.91304379155574
DHK_0033,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.85330028642454,20.91304379155574
DHK_0034,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.71032672267731,20.879501565006784
